categoria,seed,id_participacion,id_atleta,nombre,anio,id_evento,evento,estado,motivo
decade_1890,20260912,28166,15421,Paul Masson,1896,151,"Road Race, Individual, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,750973,299272,Fritz Schuft,1896,492,"Parallel Bars, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,392555,157627,Alphonse Grisel,1896,2015,Athletics Men's 400 metres,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,90725,42340,Platis,1896,748,"Military Pistol, 25 metres, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,63528,30033,Fritz Hofmann,1896,45,"800 metres, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,681,226,Momcsilló Tapavicza,1896,67,"Shot Put, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,657043,237647,Fritz Hofmann,1896,1947,Athletics Men's High Jump,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,766888,309689,Alajos (-szokol),1896,2080,Athletics Men's Triple Jump,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,565781,17039,Joseph Welzenbacher,1896,2658,Cycling Men's 12-Hours Race,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,743485,294324,Richard Rstel,1896,495,"Pommelled Horse, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,629887,219391,Launceston Elliot,1896,2386,Gymnastics Men's Rope Climbing,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,444581,41866,Albin Lermusiaux,1896,2041,Athletics Men's Marathon,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,31280,17039,Joseph Welzenbacher,1896,245,Cycling Track (Cycling),NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,90606,42312,Leonidas Lanngakis,1896,750,"Free Rifle, Any Position, 300 metres, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,756985,303104,Kristian Sjberg,1896,491,"Horse Vault, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,30027,16376,Adolf Schmal,1896,336,"100 kilometres, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,464537,42052,Sidney Merlin,1896,2533,"Shooting Men's Military Rifle, 200 metres",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,415359,41459,Viggo Jensen,1896,1928,Athletics Men's Shot Put,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,550941,16791,A. Tryfiatis-Trypiapis,1896,2658,Cycling Men's 12-Hours Race,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,750996,299292,Carl Schuhmann,1896,2080,Athletics Men's Triple Jump,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,558895,55516,Sotirios Versis,1896,2425,"Weightlifting Men's Unlimited, One Hand",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,27374,15026,Konstantinos Konstantinou,1896,245,Cycling Track (Cycling),NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,716523,276280,Holger Nielsen,1896,2533,"Shooting Men's Military Rifle, 200 metres",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,617090,210228,Thomas Curtis,1896,43,"100 metres, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,28870,15772,Stamatios Nikolopoulos,1896,151,"Road Race, Individual, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,147663,70223,Ilias Kafetzis,1896,96,"Marathon, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,750995,299291,Carl Schuhmann,1896,1967,Athletics Men's Long Jump,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,521498,69982,Carl Schuhmann,1896,495,"Pommelled Horse, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,485205,42328,Georgios Orfanidis,1896,2636,"Shooting Men's Military Pistol, 25 metres",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,27186,14933,Frederick Keeping,1896,286,"333⅓ metres Time Trial, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,421016,161458,Konstantinos Karakatsanis,1896,1949,"Athletics Men's 1,500 metres",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,494233,30114,Aristovoulos Petmezas,1896,2636,"Shooting Men's Military Pistol, 25 metres",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,63434,30020,Alfred Flatow,1896,494,"Rings, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,444579,41866,Albin Lermusiaux,1896,2018,Athletics Men's 800 metres,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,404890,30033,Fritz Hofmann,1896,2080,Athletics Men's Triple Jump,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,29119,15899,Georgios Paraskevopoulos,1896,322,"12-Hours Race, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,63829,30075,Gustav Schuft,1896,533,Athletics,NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,100214,45990,Holger Nielsen,1896,845,"Foil, Individual, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
decade_1890,20260912,63682,30053,Fritz Manteuffel,1896,491,"Horse Vault, Men (Olympic)",NOT_VERIFIABLE,Reproducible local sample; no one-URL-per-row claim is made.
