id_participacion,id_edicion,id_atleta,nombre,accion,motivo,estado
312494,26,146031,ngel Arnaldo Aldama Mejia,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
312495,26,146031,ngel Arnaldo Aldama Mejia,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
313636,34,146186,Jos Vctor Alonzo Alonzo,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
313637,34,146186,Jos Vctor Alonzo Alonzo,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
316917,36,146633,scar Alfred Aquino Sandoval,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
316918,36,146633,scar Alfred Aquino Sandoval,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
317352,45,146710,Alfredo Arvalo Reyes,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
317353,47,146710,Alfredo Arvalo Reyes,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
319435,50,147005,Kevin vila Soto,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
319437,38,147007,Mauricio vila,EXCLUDE_GUA_ASSOCIATION,La asociación GUA no está en el roster de referencia de su edición; se excluye del conjunto GUA procesado y se conserva en el backup para trazabilidad.,REMOVED_FROM_GUA_ASSOCIATION
